,UniversalTime,FrameNr,EntireGameTime,Duration,TurnTime,WhosTurn,DiceValue,Human,Furhat,ifSnake,ifLadder
194,13:37:40:257,13194,527746,1450,2934,0,4,60,58,0,0
195,13:37:41:707,13230,529196,2217,4384,0,4,60,62,0,0
196,13:37:43:924,13285,531413,1933,2217,1,5,60,62,0,0
197,13:37:45:857,13334,533346,1883,4150,1,5,65,62,0,0
198,13:37:47:740,13381,535229,2316,1883,0,6,65,62,0,0
199,13:37:50:056,13439,537545,6650,4199,0,6,65,68,0,0
200,13:37:56:706,13605,544195,2251,6650,1,6,65,68,0,0
201,13:37:58:957,13661,546446,3067,8901,1,6,71,68,0,0
202,13:38:02:024,13738,549513,399,3067,0,1,71,68,0,0
203,13:38:02:423,13748,549912,2384,3466,0,1,71,69,0,0
204,13:38:04:807,13807,552296,1950,2384,1,5,71,69,0,0
205,13:38:06:757,13856,554246,1883,4334,1,5,76,69,0,0
206,13:38:08:640,13903,556129,717,1883,0,2,76,69,0,0
207,13:38:09:357,13921,556846,2817,2600,0,2,76,71,0,0
208,13:38:12:174,13992,559663,383,2817,1,1,76,71,0,0
209,13:38:12:557,14001,560046,7349,3200,1,1,77,71,0,0
210,13:38:19:906,14185,567395,2318,7349,0,6,77,71,0,0
211,13:38:22:224,14243,569713,3600,9667,0,6,77,77,0,0
212,13:38:25:824,14333,573313,1833,3600,1,5,77,77,0,0
213,13:38:27:657,14379,575146,1410,5433,1,5,82,77,-18,0
214,13:38:29:067,14414,576556,2134,6843,1,5,64,77,0,0
215,13:38:31:201,14467,578690,766,2134,0,2,64,77,0,0
216,13:38:31:967,14486,579456,1144,2900,0,2,64,79,-21,0
217,13:38:33:111,14515,580600,2568,4044,0,2,64,58,0,0
218,13:38:35:679,14579,583168,1516,2568,1,4,64,58,0,0
219,13:38:37:195,14617,584684,7883,4084,1,4,68,58,0,0
220,13:38:45:078,14814,592567,2267,7883,0,6,68,58,0,0
221,13:38:47:345,14871,594834,3050,10150,0,6,68,64,0,0
222,13:38:50:395,14947,597884,2267,3050,1,6,68,64,0,0
223,13:38:52:662,15004,600151,2650,5317,1,6,74,64,0,0
224,13:38:55:312,15070,602801,750,2650,0,2,74,64,0,0
225,13:38:56:062,15089,603551,1209,3400,0,2,74,66,0,9
226,13:38:57:271,15119,604760,2400,4609,0,2,74,75,0,0
